order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,created_at_day
4093,90,889,712,4,cash,3/18/2017 10:48,"Saturday, March 18, 2017"
4094,94,854,402,3,cash,3/21/2017 1:55,"Tuesday, March 21, 2017"
4095,84,976,306,2,cash,3/6/2017 8:30,"Monday, March 6, 2017"
4096,18,934,312,2,cash,3/20/2017 2:46,"Monday, March 20, 2017"
4097,13,784,160,1,debit,3/12/2017 4:46,"Sunday, March 12, 2017"
4098,67,837,393,3,debit,3/30/2017 21:20,"Thursday, March 30, 2017"
4099,21,817,142,1,credit_card,3/24/2017 5:44,"Friday, March 24, 2017"
4100,59,888,356,2,credit_card,3/23/2017 20:10,"Thursday, March 23, 2017"
4101,24,886,280,2,cash,3/7/2017 4:54,"Tuesday, March 7, 2017"
4102,7,932,224,2,credit_card,3/4/2017 14:00,"Saturday, March 4, 2017"
4103,59,871,356,2,debit,3/15/2017 17:02,"Wednesday, March 15, 2017"
4104,14,899,116,1,credit_card,3/25/2017 18:07,"Saturday, March 25, 2017"
4105,11,700,184,1,credit_card,3/22/2017 21:51,"Wednesday, March 22, 2017"
4106,81,904,177,1,debit,3/20/2017 11:26,"Monday, March 20, 2017"
4107,26,878,176,1,debit,3/20/2017 4:32,"Monday, March 20, 2017"
4108,63,809,272,2,debit,3/24/2017 6:18,"Friday, March 24, 2017"
4109,45,779,142,1,cash,3/7/2017 10:47,"Tuesday, March 7, 2017"
4110,58,756,552,4,debit,3/14/2017 5:13,"Tuesday, March 14, 2017"
4111,52,869,292,2,cash,3/30/2017 19:41,"Thursday, March 30, 2017"
4112,76,795,620,4,cash,3/25/2017 15:53,"Saturday, March 25, 2017"
4113,86,741,260,2,debit,3/18/2017 1:10,"Saturday, March 18, 2017"
4114,96,974,306,2,cash,3/11/2017 20:18,"Saturday, March 11, 2017"
4115,94,817,670,5,credit_card,3/3/2017 11:00,"Friday, March 3, 2017"
4116,71,741,492,3,debit,3/19/2017 0:18,"Sunday, March 19, 2017"
4117,12,917,603,3,debit,3/28/2017 9:42,"Tuesday, March 28, 2017"
4118,32,841,101,1,cash,3/16/2017 18:53,"Thursday, March 16, 2017"
4119,54,959,266,2,debit,3/18/2017 19:14,"Saturday, March 18, 2017"
4120,67,935,131,1,cash,3/16/2017 20:38,"Thursday, March 16, 2017"
4121,33,890,173,1,debit,3/19/2017 10:00,"Sunday, March 19, 2017"
4122,67,775,131,1,cash,3/5/2017 16:59,"Sunday, March 5, 2017"
4123,3,738,148,1,debit,3/16/2017 23:31,"Thursday, March 16, 2017"
4124,43,956,181,1,debit,3/7/2017 1:54,"Tuesday, March 7, 2017"
4125,100,937,333,3,cash,3/26/2017 20:03,"Sunday, March 26, 2017"
4126,38,851,380,2,cash,3/8/2017 13:11,"Wednesday, March 8, 2017"
4127,89,935,392,2,cash,3/29/2017 3:56,"Wednesday, March 29, 2017"
4128,66,988,161,1,cash,3/3/2017 12:50,"Friday, March 3, 2017"
4129,47,837,580,4,cash,3/23/2017 10:40,"Thursday, March 23, 2017"
4130,24,893,280,2,credit_card,3/22/2017 16:58,"Wednesday, March 22, 2017"
4131,67,738,262,2,debit,3/11/2017 23:21,"Saturday, March 11, 2017"
4132,49,883,129,1,cash,3/29/2017 2:05,"Wednesday, March 29, 2017"
4133,76,979,310,2,credit_card,3/8/2017 23:57,"Wednesday, March 8, 2017"
4134,7,933,336,3,credit_card,3/23/2017 6:57,"Thursday, March 23, 2017"
4135,48,741,117,1,cash,3/12/2017 19:42,"Sunday, March 12, 2017"
4136,28,870,328,2,cash,3/12/2017 13:40,"Sunday, March 12, 2017"
4137,100,888,111,1,credit_card,3/4/2017 18:45,"Saturday, March 4, 2017"
4138,65,939,154,1,debit,3/21/2017 17:35,"Tuesday, March 21, 2017"
4139,66,853,161,1,credit_card,3/4/2017 6:52,"Saturday, March 4, 2017"
4140,61,916,316,2,cash,3/19/2017 10:40,"Sunday, March 19, 2017"
4141,84,914,459,3,debit,3/29/2017 2:42,"Wednesday, March 29, 2017"
4142,54,733,1064,8,debit,3/7/2017 17:05,"Tuesday, March 7, 2017"
4143,84,826,459,3,credit_card,3/25/2017 9:36,"Saturday, March 25, 2017"
4144,72,875,320,2,debit,3/18/2017 9:05,"Saturday, March 18, 2017"
4145,89,874,588,3,debit,3/3/2017 12:15,"Friday, March 3, 2017"
4146,12,849,201,1,credit_card,3/10/2017 7:45,"Friday, March 10, 2017"
4147,80,847,435,3,credit_card,3/24/2017 15:36,"Friday, March 24, 2017"
4148,46,940,166,1,credit_card,3/7/2017 12:18,"Tuesday, March 7, 2017"
4149,14,928,116,1,debit,3/3/2017 17:23,"Friday, March 3, 2017"
4150,35,962,164,1,debit,3/1/2017 14:08,"Wednesday, March 1, 2017"
4151,94,815,402,3,cash,3/29/2017 23:28,"Wednesday, March 29, 2017"
4152,26,824,176,1,cash,3/10/2017 22:00,"Friday, March 10, 2017"
4153,22,736,146,1,credit_card,3/12/2017 11:16,"Sunday, March 12, 2017"
4154,1,863,316,2,cash,3/25/2017 22:25,"Saturday, March 25, 2017"
4155,79,725,543,3,debit,3/17/2017 12:32,"Friday, March 17, 2017"
4156,17,984,176,1,cash,3/7/2017 14:54,"Tuesday, March 7, 2017"
4157,6,762,374,2,cash,3/23/2017 2:02,"Thursday, March 23, 2017"
4158,91,768,320,2,credit_card,3/30/2017 15:38,"Thursday, March 30, 2017"
4159,19,738,326,2,credit_card,3/10/2017 19:07,"Friday, March 10, 2017"
4160,83,971,387,3,cash,3/28/2017 9:51,"Tuesday, March 28, 2017"
4161,13,851,160,1,credit_card,3/9/2017 19:18,"Thursday, March 9, 2017"
4162,36,925,260,2,cash,3/30/2017 21:31,"Thursday, March 30, 2017"
4163,72,763,480,3,debit,3/23/2017 9:28,"Thursday, March 23, 2017"
4164,49,921,129,1,cash,3/28/2017 23:26,"Tuesday, March 28, 2017"
4165,89,783,196,1,credit_card,3/13/2017 3:25,"Monday, March 13, 2017"
4166,98,836,133,1,cash,3/24/2017 10:49,"Friday, March 24, 2017"
4167,32,734,202,2,credit_card,3/1/2017 1:09,"Wednesday, March 1, 2017"
4168,75,829,128,1,cash,3/24/2017 23:26,"Friday, March 24, 2017"
4169,53,712,224,2,credit_card,3/15/2017 4:06,"Wednesday, March 15, 2017"
4170,54,791,133,1,cash,3/17/2017 1:19,"Friday, March 17, 2017"
4171,49,964,516,4,credit_card,3/25/2017 15:57,"Saturday, March 25, 2017"
4172,81,734,708,4,cash,3/7/2017 15:01,"Tuesday, March 7, 2017"
4173,68,787,408,3,cash,3/3/2017 1:54,"Friday, March 3, 2017"
4174,53,922,336,3,credit_card,3/30/2017 5:56,"Thursday, March 30, 2017"
4175,53,906,224,2,credit_card,3/16/2017 13:21,"Thursday, March 16, 2017"
4176,47,953,145,1,credit_card,3/3/2017 16:51,"Friday, March 3, 2017"
4177,70,989,173,1,debit,3/12/2017 10:27,"Sunday, March 12, 2017"
4178,58,744,276,2,debit,3/17/2017 7:58,"Friday, March 17, 2017"
4179,94,887,134,1,debit,3/3/2017 3:05,"Friday, March 3, 2017"
4180,80,786,580,4,credit_card,3/17/2017 2:52,"Friday, March 17, 2017"
4181,40,778,483,3,cash,3/4/2017 3:16,"Saturday, March 4, 2017"
4182,26,911,176,1,cash,3/5/2017 19:52,"Sunday, March 5, 2017"
4183,68,898,136,1,debit,3/28/2017 17:14,"Tuesday, March 28, 2017"
4184,92,844,90,1,debit,3/26/2017 4:22,"Sunday, March 26, 2017"
4185,95,869,168,1,credit_card,3/21/2017 1:17,"Tuesday, March 21, 2017"
4186,34,821,244,2,debit,3/13/2017 18:28,"Monday, March 13, 2017"
4187,30,801,459,3,debit,3/29/2017 1:15,"Wednesday, March 29, 2017"
4188,15,818,306,2,cash,3/4/2017 4:34,"Saturday, March 4, 2017"
4189,72,769,480,3,cash,3/14/2017 19:25,"Tuesday, March 14, 2017"
4190,79,935,181,1,debit,3/28/2017 12:14,"Tuesday, March 28, 2017"
4191,36,793,260,2,debit,3/6/2017 11:23,"Monday, March 6, 2017"
4192,47,970,145,1,debit,3/20/2017 18:29,"Monday, March 20, 2017"
4193,78,787,77175,3,credit_card,3/18/2017 9:25,"Saturday, March 18, 2017"
4194,44,939,288,2,credit_card,3/20/2017 3:45,"Monday, March 20, 2017"
4195,31,870,258,2,credit_card,3/13/2017 5:21,"Monday, March 13, 2017"
4196,90,837,356,2,debit,3/27/2017 8:14,"Monday, March 27, 2017"
4197,19,705,489,3,credit_card,3/29/2017 23:15,"Wednesday, March 29, 2017"
4198,97,767,162,1,credit_card,3/8/2017 10:50,"Wednesday, March 8, 2017"
4199,2,990,94,1,cash,3/20/2017 5:05,"Monday, March 20, 2017"
4200,23,801,468,3,debit,3/14/2017 3:40,"Tuesday, March 14, 2017"
4201,44,716,432,3,debit,3/28/2017 13:34,"Tuesday, March 28, 2017"
4202,3,906,296,2,cash,3/3/2017 0:25,"Friday, March 3, 2017"
4203,70,798,519,3,cash,3/25/2017 5:28,"Saturday, March 25, 2017"
4204,96,953,153,1,cash,3/17/2017 9:02,"Friday, March 17, 2017"
4205,100,847,333,3,debit,3/18/2017 11:13,"Saturday, March 18, 2017"
4206,96,755,306,2,credit_card,3/21/2017 18:47,"Tuesday, March 21, 2017"
4207,98,985,399,3,credit_card,3/10/2017 16:02,"Friday, March 10, 2017"
4208,16,832,156,1,cash,3/15/2017 4:30,"Wednesday, March 15, 2017"
4209,48,934,468,4,cash,3/29/2017 13:19,"Wednesday, March 29, 2017"
4210,54,877,399,3,cash,3/23/2017 4:37,"Thursday, March 23, 2017"
4211,43,717,543,3,credit_card,3/13/2017 19:40,"Monday, March 13, 2017"
4212,77,845,312,2,debit,3/7/2017 14:49,"Tuesday, March 7, 2017"
4213,26,740,528,3,cash,3/21/2017 13:57,"Tuesday, March 21, 2017"
4214,49,757,258,2,cash,3/29/2017 22:47,"Wednesday, March 29, 2017"
4215,52,909,292,2,cash,3/18/2017 7:03,"Saturday, March 18, 2017"
4216,80,878,435,3,debit,3/5/2017 3:07,"Sunday, March 5, 2017"
4217,53,909,112,1,cash,3/18/2017 19:11,"Saturday, March 18, 2017"
4218,44,763,288,2,cash,3/25/2017 7:24,"Saturday, March 25, 2017"
4219,65,853,308,2,credit_card,3/17/2017 11:31,"Friday, March 17, 2017"
4220,92,747,90,1,credit_card,3/25/2017 20:16,"Saturday, March 25, 2017"
4221,100,980,222,2,debit,3/2/2017 16:42,"Thursday, March 2, 2017"
4222,70,967,346,2,cash,3/24/2017 15:36,"Friday, March 24, 2017"
4223,70,886,173,1,credit_card,3/15/2017 19:10,"Wednesday, March 15, 2017"
4224,55,988,342,2,credit_card,3/9/2017 11:44,"Thursday, March 9, 2017"
4225,62,930,320,2,debit,3/17/2017 3:03,"Friday, March 17, 2017"
4226,7,986,224,2,debit,3/6/2017 0:16,"Monday, March 6, 2017"
4227,58,730,276,2,cash,3/19/2017 3:56,"Sunday, March 19, 2017"
4228,46,760,332,2,cash,3/29/2017 3:22,"Wednesday, March 29, 2017"
4229,66,730,322,2,cash,3/11/2017 11:02,"Saturday, March 11, 2017"
4230,52,940,292,2,cash,3/2/2017 17:41,"Thursday, March 2, 2017"
4231,87,999,298,2,debit,3/13/2017 21:35,"Monday, March 13, 2017"
4232,42,962,352,1,cash,3/4/2017 0:01,"Saturday, March 4, 2017"
4233,100,995,222,2,cash,3/26/2017 11:13,"Sunday, March 26, 2017"
4234,79,849,543,3,cash,3/5/2017 18:45,"Sunday, March 5, 2017"
4235,35,872,164,1,cash,3/25/2017 12:58,"Saturday, March 25, 2017"
4236,8,836,132,1,debit,3/25/2017 14:36,"Saturday, March 25, 2017"
4237,34,703,488,4,credit_card,3/13/2017 10:15,"Monday, March 13, 2017"
4238,54,755,266,2,cash,3/18/2017 19:41,"Saturday, March 18, 2017"
4239,2,783,282,3,credit_card,3/7/2017 7:42,"Tuesday, March 7, 2017"
4240,84,775,153,1,credit_card,3/28/2017 13:17,"Tuesday, March 28, 2017"
4241,89,844,392,2,debit,3/22/2017 10:43,"Wednesday, March 22, 2017"
4242,16,703,468,3,credit_card,3/5/2017 13:21,"Sunday, March 5, 2017"
4243,60,829,177,1,debit,3/26/2017 19:28,"Sunday, March 26, 2017"
4244,91,712,320,2,credit_card,3/27/2017 17:39,"Monday, March 27, 2017"
4245,59,745,534,3,cash,3/11/2017 23:13,"Saturday, March 11, 2017"
4246,62,918,320,2,debit,3/10/2017 0:39,"Friday, March 10, 2017"
4247,71,983,328,2,cash,3/9/2017 23:59,"Thursday, March 9, 2017"
4248,95,975,504,3,cash,3/18/2017 4:55,"Saturday, March 18, 2017"
4249,25,827,130,1,debit,3/22/2017 7:41,"Wednesday, March 22, 2017"
4250,20,926,127,1,cash,3/18/2017 8:38,"Saturday, March 18, 2017"
4251,45,944,568,4,credit_card,3/21/2017 5:30,"Tuesday, March 21, 2017"
4252,63,798,272,2,credit_card,3/19/2017 15:58,"Sunday, March 19, 2017"
4253,3,809,592,4,debit,3/15/2017 20:48,"Wednesday, March 15, 2017"
4254,69,720,262,2,credit_card,3/11/2017 3:28,"Saturday, March 11, 2017"
4255,94,890,402,3,credit_card,3/13/2017 2:43,"Monday, March 13, 2017"
4256,94,842,268,2,credit_card,3/20/2017 21:38,"Monday, March 20, 2017"
4257,46,946,332,2,credit_card,3/25/2017 13:17,"Saturday, March 25, 2017"
4258,19,719,326,2,cash,3/10/2017 10:57,"Friday, March 10, 2017"
4259,48,906,117,1,cash,3/15/2017 12:14,"Wednesday, March 15, 2017"
4260,7,746,112,1,credit_card,3/11/2017 1:52,"Saturday, March 11, 2017"
4261,52,827,146,1,cash,3/2/2017 10:03,"Thursday, March 2, 2017"
4262,91,857,160,1,cash,3/8/2017 23:59,"Wednesday, March 8, 2017"
4263,98,863,399,3,credit_card,3/14/2017 1:07,"Tuesday, March 14, 2017"
4264,38,728,570,3,credit_card,3/9/2017 15:22,"Thursday, March 9, 2017"
4265,14,885,232,2,cash,3/5/2017 0:29,"Sunday, March 5, 2017"
4266,13,827,320,2,credit_card,3/26/2017 23:21,"Sunday, March 26, 2017"
4267,43,985,181,1,credit_card,3/4/2017 21:18,"Saturday, March 4, 2017"
4268,96,937,459,3,credit_card,3/2/2017 16:16,"Thursday, March 2, 2017"
4269,67,740,393,3,credit_card,3/27/2017 5:59,"Monday, March 27, 2017"
4270,72,737,160,1,credit_card,3/15/2017 13:51,"Wednesday, March 15, 2017"
4271,96,856,306,2,credit_card,3/3/2017 8:25,"Friday, March 3, 2017"
4272,40,917,161,1,credit_card,3/11/2017 6:48,"Saturday, March 11, 2017"
4273,58,866,138,1,debit,3/9/2017 21:43,"Thursday, March 9, 2017"
4274,59,781,178,1,credit_card,3/30/2017 13:10,"Thursday, March 30, 2017"
4275,86,791,130,1,cash,3/7/2017 13:53,"Tuesday, March 7, 2017"
4276,11,838,184,1,cash,3/29/2017 2:47,"Wednesday, March 29, 2017"
4277,90,802,178,1,credit_card,3/22/2017 21:39,"Wednesday, March 22, 2017"
4278,72,955,320,2,cash,3/26/2017 20:45,"Sunday, March 26, 2017"
4279,47,788,145,1,credit_card,3/30/2017 7:59,"Thursday, March 30, 2017"
4280,35,775,164,1,credit_card,3/20/2017 9:33,"Monday, March 20, 2017"
4281,36,820,260,2,cash,3/21/2017 2:29,"Tuesday, March 21, 2017"
4282,93,928,114,1,credit_card,3/9/2017 16:51,"Thursday, March 9, 2017"
4283,84,951,306,2,credit_card,3/20/2017 10:52,"Monday, March 20, 2017"
4284,25,811,260,2,cash,3/29/2017 5:08,"Wednesday, March 29, 2017"
4285,33,921,346,2,debit,3/4/2017 2:21,"Saturday, March 4, 2017"
4286,31,881,387,3,debit,3/22/2017 8:01,"Wednesday, March 22, 2017"
4287,38,710,380,2,cash,3/26/2017 0:49,"Sunday, March 26, 2017"
4288,58,823,138,1,debit,3/16/2017 17:09,"Thursday, March 16, 2017"
4289,94,968,134,1,debit,3/12/2017 16:16,"Sunday, March 12, 2017"
4290,4,700,384,3,debit,3/22/2017 23:55,"Wednesday, March 22, 2017"
4291,51,740,374,2,credit_card,3/15/2017 12:09,"Wednesday, March 15, 2017"
4292,94,746,402,3,credit_card,3/23/2017 20:48,"Thursday, March 23, 2017"
4293,35,735,164,1,debit,3/12/2017 6:33,"Sunday, March 12, 2017"
4294,81,718,531,3,credit_card,3/29/2017 22:35,"Wednesday, March 29, 2017"
4295,42,859,704,2,cash,3/24/2017 20:50,"Friday, March 24, 2017"
4296,99,760,780,4,cash,3/16/2017 21:22,"Thursday, March 16, 2017"
4297,63,793,408,3,debit,3/7/2017 0:09,"Tuesday, March 7, 2017"
4298,66,904,322,2,cash,3/1/2017 7:23,"Wednesday, March 1, 2017"
4299,99,775,585,3,credit_card,3/18/2017 14:49,"Saturday, March 18, 2017"
4300,18,832,312,2,credit_card,3/29/2017 20:39,"Wednesday, March 29, 2017"
4301,68,999,136,1,credit_card,3/20/2017 16:58,"Monday, March 20, 2017"
4302,65,727,154,1,cash,3/15/2017 3:10,"Wednesday, March 15, 2017"
4303,2,996,94,1,credit_card,3/19/2017 11:03,"Sunday, March 19, 2017"
4304,45,727,284,2,cash,3/1/2017 11:55,"Wednesday, March 1, 2017"
4305,31,901,258,2,credit_card,3/22/2017 5:07,"Wednesday, March 22, 2017"
4306,28,737,492,3,credit_card,3/13/2017 10:22,"Monday, March 13, 2017"
4307,93,915,114,1,credit_card,3/27/2017 7:49,"Monday, March 27, 2017"
4308,99,788,195,1,debit,3/26/2017 7:46,"Sunday, March 26, 2017"
4309,82,936,177,1,credit_card,3/20/2017 2:14,"Monday, March 20, 2017"
4310,69,781,131,1,cash,3/27/2017 13:47,"Monday, March 27, 2017"
4311,30,892,459,3,debit,3/27/2017 8:19,"Monday, March 27, 2017"
4312,78,960,51450,2,debit,3/1/2017 3:02,"Wednesday, March 1, 2017"
4313,34,735,122,1,debit,3/24/2017 4:55,"Friday, March 24, 2017"
4314,77,791,156,1,credit_card,3/14/2017 8:56,"Tuesday, March 14, 2017"
4315,95,959,168,1,cash,3/17/2017 19:07,"Friday, March 17, 2017"
4316,8,973,132,1,credit_card,3/12/2017 22:18,"Sunday, March 12, 2017"
4317,89,911,392,2,cash,3/21/2017 17:43,"Tuesday, March 21, 2017"
4318,71,996,164,1,debit,3/19/2017 16:31,"Sunday, March 19, 2017"
4319,45,799,284,2,debit,3/26/2017 6:42,"Sunday, March 26, 2017"
4320,40,877,161,1,credit_card,3/19/2017 17:31,"Sunday, March 19, 2017"
4321,97,922,162,1,credit_card,3/17/2017 3:00,"Friday, March 17, 2017"
4322,9,703,118,1,cash,3/29/2017 10:25,"Wednesday, March 29, 2017"
4323,53,855,112,1,cash,3/10/2017 7:39,"Friday, March 10, 2017"
4324,4,842,256,2,cash,3/18/2017 1:10,"Saturday, March 18, 2017"
4325,20,959,127,1,credit_card,3/30/2017 5:47,"Thursday, March 30, 2017"
4326,77,907,312,2,credit_card,3/20/2017 9:41,"Monday, March 20, 2017"
4327,42,788,704,2,debit,3/16/2017 23:37,"Thursday, March 16, 2017"
4328,85,769,344,2,debit,3/18/2017 6:16,"Saturday, March 18, 2017"
4329,45,961,142,1,credit_card,3/13/2017 16:36,"Monday, March 13, 2017"
4330,73,834,165,1,cash,3/17/2017 1:16,"Friday, March 17, 2017"
4331,55,722,171,1,debit,3/25/2017 20:57,"Saturday, March 25, 2017"
4332,95,713,336,2,credit_card,3/1/2017 23:37,"Wednesday, March 1, 2017"
4333,25,977,260,2,credit_card,3/22/2017 23:46,"Wednesday, March 22, 2017"
4334,69,712,262,2,credit_card,3/30/2017 14:56,"Thursday, March 30, 2017"
4335,76,845,310,2,credit_card,3/11/2017 17:02,"Saturday, March 11, 2017"
4336,74,808,153,1,cash,3/10/2017 17:45,"Friday, March 10, 2017"
4337,97,787,162,1,debit,3/26/2017 9:53,"Sunday, March 26, 2017"
4338,21,962,142,1,debit,3/2/2017 23:07,"Thursday, March 2, 2017"
4339,4,873,256,2,credit_card,3/11/2017 17:07,"Saturday, March 11, 2017"
4340,19,735,163,1,credit_card,3/12/2017 16:30,"Sunday, March 12, 2017"
4341,3,775,296,2,credit_card,3/10/2017 3:54,"Friday, March 10, 2017"
4342,79,981,181,1,debit,3/20/2017 12:33,"Monday, March 20, 2017"
4343,55,784,513,3,credit_card,3/1/2017 18:26,"Wednesday, March 1, 2017"
4344,13,789,320,2,credit_card,3/13/2017 9:17,"Monday, March 13, 2017"
4345,36,990,130,1,debit,3/13/2017 15:08,"Monday, March 13, 2017"
4346,23,912,312,2,credit_card,3/20/2017 20:57,"Monday, March 20, 2017"
4347,82,737,354,2,cash,3/24/2017 17:43,"Friday, March 24, 2017"
4348,1,811,474,3,credit_card,3/27/2017 19:23,"Monday, March 27, 2017"
4349,81,800,177,1,cash,3/22/2017 1:08,"Wednesday, March 22, 2017"
4350,19,712,163,1,cash,3/28/2017 14:49,"Tuesday, March 28, 2017"
4351,2,700,188,2,credit_card,3/7/2017 20:19,"Tuesday, March 7, 2017"
4352,68,913,136,1,cash,3/29/2017 23:59,"Wednesday, March 29, 2017"
4353,5,935,710,5,debit,3/24/2017 12:27,"Friday, March 24, 2017"
4354,41,765,236,2,credit_card,3/19/2017 3:46,"Sunday, March 19, 2017"
4355,86,732,390,3,cash,3/16/2017 8:14,"Thursday, March 16, 2017"
4356,75,934,128,1,cash,3/6/2017 14:56,"Monday, March 6, 2017"
4357,5,769,142,1,credit_card,3/2/2017 16:00,"Thursday, March 2, 2017"
4358,41,873,236,2,cash,3/6/2017 11:29,"Monday, March 6, 2017"
4359,1,801,158,1,debit,3/27/2017 7:48,"Monday, March 27, 2017"
4360,22,912,146,1,cash,3/23/2017 7:06,"Thursday, March 23, 2017"
4361,80,949,145,1,debit,3/29/2017 9:40,"Wednesday, March 29, 2017"
4362,34,700,122,1,debit,3/26/2017 19:05,"Sunday, March 26, 2017"
4363,36,963,390,3,credit_card,3/2/2017 18:50,"Thursday, March 2, 2017"
4364,7,940,224,2,cash,3/9/2017 20:48,"Thursday, March 9, 2017"
4365,59,961,178,1,debit,3/23/2017 3:22,"Thursday, March 23, 2017"
4366,27,776,338,2,credit_card,3/4/2017 21:40,"Saturday, March 4, 2017"
4367,19,851,163,1,credit_card,3/29/2017 10:02,"Wednesday, March 29, 2017"
4368,98,965,133,1,credit_card,3/30/2017 18:30,"Thursday, March 30, 2017"
4369,39,976,268,2,credit_card,3/19/2017 21:55,"Sunday, March 19, 2017"
4370,90,905,178,1,credit_card,3/29/2017 21:09,"Wednesday, March 29, 2017"
4371,76,749,310,2,credit_card,3/1/2017 3:48,"Wednesday, March 1, 2017"
4372,27,825,338,2,credit_card,3/25/2017 22:10,"Saturday, March 25, 2017"
4373,86,945,520,4,debit,3/22/2017 0:26,"Wednesday, March 22, 2017"
4374,31,805,258,2,cash,3/12/2017 17:00,"Sunday, March 12, 2017"
4375,49,940,516,4,debit,3/21/2017 15:16,"Tuesday, March 21, 2017"
4376,57,945,441,3,credit_card,3/19/2017 19:51,"Sunday, March 19, 2017"
4377,55,984,171,1,debit,3/16/2017 6:08,"Thursday, March 16, 2017"
4378,96,932,612,4,cash,3/13/2017 10:42,"Monday, March 13, 2017"
4379,34,797,122,1,credit_card,3/12/2017 2:59,"Sunday, March 12, 2017"
4380,31,871,387,3,cash,3/1/2017 8:10,"Wednesday, March 1, 2017"
4381,50,977,579,3,debit,3/17/2017 16:49,"Friday, March 17, 2017"
4382,11,860,184,1,credit_card,3/9/2017 8:49,"Thursday, March 9, 2017"
4383,61,851,474,3,cash,3/28/2017 22:10,"Tuesday, March 28, 2017"
4384,91,917,160,1,debit,3/11/2017 1:24,"Saturday, March 11, 2017"
4385,8,969,132,1,debit,3/10/2017 0:32,"Friday, March 10, 2017"
4386,6,843,561,3,debit,3/16/2017 13:44,"Thursday, March 16, 2017"
4387,16,916,312,2,credit_card,3/24/2017 11:14,"Friday, March 24, 2017"
4388,93,913,456,4,credit_card,3/23/2017 8:50,"Thursday, March 23, 2017"
4389,93,723,228,2,debit,3/17/2017 13:40,"Friday, March 17, 2017"
4390,24,781,420,3,credit_card,3/25/2017 17:03,"Saturday, March 25, 2017"
4391,65,759,462,3,credit_card,3/14/2017 20:47,"Tuesday, March 14, 2017"
4392,71,723,328,2,cash,3/22/2017 12:11,"Wednesday, March 22, 2017"
4393,21,994,284,2,cash,3/9/2017 22:39,"Thursday, March 9, 2017"
4394,82,985,177,1,credit_card,3/25/2017 14:32,"Saturday, March 25, 2017"
4395,2,898,94,1,cash,3/17/2017 13:48,"Friday, March 17, 2017"
4396,95,978,336,2,credit_card,3/26/2017 3:07,"Sunday, March 26, 2017"
4397,56,848,234,2,debit,3/25/2017 15:27,"Saturday, March 25, 2017"
4398,52,946,438,3,cash,3/17/2017 13:21,"Friday, March 17, 2017"
4399,62,938,160,1,cash,3/27/2017 14:33,"Monday, March 27, 2017"
4400,56,962,117,1,credit_card,3/8/2017 21:01,"Wednesday, March 8, 2017"
4401,91,760,320,2,credit_card,3/12/2017 2:11,"Sunday, March 12, 2017"
4402,44,954,144,1,credit_card,3/4/2017 10:23,"Saturday, March 4, 2017"
4403,85,780,172,1,debit,3/24/2017 23:54,"Friday, March 24, 2017"
4404,84,967,306,2,credit_card,3/5/2017 23:28,"Sunday, March 5, 2017"
4405,33,963,346,2,credit_card,3/4/2017 6:31,"Saturday, March 4, 2017"
4406,54,808,266,2,debit,3/7/2017 10:11,"Tuesday, March 7, 2017"
4407,6,770,187,1,debit,3/17/2017 15:43,"Friday, March 17, 2017"
4408,12,799,201,1,debit,3/12/2017 18:37,"Sunday, March 12, 2017"
4409,65,901,616,4,cash,3/16/2017 18:57,"Thursday, March 16, 2017"
4410,5,879,568,4,debit,3/10/2017 1:16,"Friday, March 10, 2017"
4411,12,705,201,1,debit,3/6/2017 10:15,"Monday, March 6, 2017"
4412,50,756,386,2,debit,3/1/2017 5:36,"Wednesday, March 1, 2017"
4413,78,756,51450,2,debit,3/2/2017 4:13,"Thursday, March 2, 2017"
4414,17,787,352,2,credit_card,3/20/2017 6:13,"Monday, March 20, 2017"
4415,92,927,90,1,credit_card,3/17/2017 9:57,"Friday, March 17, 2017"
4416,65,745,154,1,credit_card,3/9/2017 3:34,"Thursday, March 9, 2017"
4417,76,988,155,1,debit,3/15/2017 14:31,"Wednesday, March 15, 2017"
4418,47,777,145,1,cash,3/8/2017 2:43,"Wednesday, March 8, 2017"
4419,53,876,224,2,debit,3/22/2017 23:38,"Wednesday, March 22, 2017"
4420,67,929,131,1,cash,3/9/2017 20:17,"Thursday, March 9, 2017"
4421,78,969,77175,3,debit,3/9/2017 15:21,"Thursday, March 9, 2017"
4422,42,736,704,2,credit_card,3/1/2017 12:19,"Wednesday, March 1, 2017"
4423,59,933,356,2,credit_card,3/20/2017 3:23,"Monday, March 20, 2017"
4424,79,987,543,3,credit_card,3/6/2017 23:35,"Monday, March 6, 2017"
4425,100,927,333,3,debit,3/13/2017 12:36,"Monday, March 13, 2017"
4426,80,897,145,1,debit,3/10/2017 12:27,"Friday, March 10, 2017"
4427,70,852,346,2,cash,3/12/2017 6:30,"Sunday, March 12, 2017"
4428,82,843,354,2,debit,3/25/2017 22:45,"Saturday, March 25, 2017"
4429,100,997,111,1,debit,3/22/2017 1:27,"Wednesday, March 22, 2017"
4430,17,865,528,3,debit,3/28/2017 17:06,"Tuesday, March 28, 2017"
4431,71,939,328,2,credit_card,3/21/2017 12:37,"Tuesday, March 21, 2017"
4432,4,974,128,1,cash,3/18/2017 6:21,"Saturday, March 18, 2017"
4433,4,848,256,2,debit,3/9/2017 8:35,"Thursday, March 9, 2017"
4434,80,816,290,2,cash,3/9/2017 19:00,"Thursday, March 9, 2017"
